key,model,stable,mse_h1,mse_avg
.KSE_s137,DLinear,True,0.6777768660869532,0.6777768660869532
.KSE_s137,GARCH,True,0.6721483295942965,0.6721483295942965
.KSE_s256,Noiseless,True,0.59921850596971,0.59921850596971
.KSE_s256,SAS_same_fixedλ,True,0.5984283349494484,0.5984283349494484
.KSE_s256,SAS_same_cvλ,True,0.5980067809140607,0.5980067809140607
.KSE_s256,SAS_diff,True,0.5996863669079461,0.5996863669079461
.KSE_s256,SAS_q1,True,0.5992933633070119,0.5992933633070119
.KSE_s256,HAR,True,0.6035125167079504,0.6035125167079504
.KSE_s256,DLinear,True,0.602474805551342,0.602474805551342
.KSE_s256,GARCH,True,0.6094009736387874,0.6094009736387874
.MXX_s42,Noiseless,True,0.7483551273004158,0.7483551273004158
.MXX_s42,SAS_same_fixedλ,True,0.7538311001646958,0.7538311001646958
.MXX_s42,SAS_same_cvλ,True,0.7533268911790559,0.7533268911790559
.MXX_s42,SAS_diff,True,0.7550716800168888,0.7550716800168888
.MXX_s42,SAS_q1,True,0.753559519000802,0.753559519000802
.MXX_s42,HAR,True,0.7559460533380564,0.7559460533380564
.MXX_s42,DLinear,True,0.7573210688566674,0.7573210688566674
.MXX_s42,GARCH,True,0.7694955655278217,0.7694955655278217
.MXX_s137,Noiseless,True,0.7665149585279766,0.7665149585279766
.MXX_s137,SAS_same_fixedλ,True,0.7694401490123909,0.7694401490123909
.MXX_s137,SAS_same_cvλ,True,0.7710638149350194,0.7710638149350194
.MXX_s137,SAS_diff,True,0.7707305971240993,0.7707305971240993
.MXX_s137,SAS_q1,True,0.770427911872881,0.770427911872881
.MXX_s137,HAR,True,0.774374417798321,0.774374417798321
.MXX_s137,DLinear,True,0.7824615276706012,0.7824615276706012
.MXX_s137,GARCH,True,0.7864396791161421,0.7864396791161421
.MXX_s256,Noiseless,True,0.6754367464769628,0.6754367464769628
.MXX_s256,SAS_same_fixedλ,True,0.6757322798756544,0.6757322798756544
.MXX_s256,SAS_same_cvλ,True,0.6757446266726047,0.6757446266726047
.MXX_s256,SAS_diff,True,0.6769695753715917,0.6769695753715917
