symbol,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.OMXSPI,HAR,True,0.2875235243989151,0.39891966091176306,0.4586698260254121,0.3817043371120301
.OMXSPI,SAS_q1_noclip,True,0.2814039555387971,0.39546577089622126,0.45035438082874285,0.3757413690879204
.OMXSPI,SAS_q1_clip4,True,0.28185834996824716,0.3937005056653501,0.44896710893507435,0.3748419881895572
.OMXSPI,SAS_q2_noclip,True,0.2795695842280948,0.38967671923490677,0.44597637320709566,0.37174089222336576
.OMXSPI,SAS_q2_clip4,True,0.28131707941376793,0.391822078973489,0.4483358737696676,0.37382501071897484
.OMXSPI,SAS_q3_noclip,True,0.2815095298924908,0.39237132706373096,0.4500762296676405,0.37465236220795406
.OMXSPI,SAS_q3_clip4,True,0.2809950947947342,0.3962880383675288,0.4479704129294079,0.37508451536389037
.OSEAX,HAR,True,0.356912548171794,0.45311522286293165,0.523635988778294,0.4445545866043399
.OSEAX,SAS_q1_noclip,True,0.35455485416577126,0.4526839918173974,0.5207242748652815,0.44265437361615007
.OSEAX,SAS_q1_clip4,True,0.35508395113595675,0.4704684710622274,0.5295030362452489,0.4516851528144777
.OSEAX,SAS_q2_noclip,True,0.3532940485745629,0.4577304978901482,0.520194587276967,0.44373971124722605
.OSEAX,SAS_q2_clip4,True,0.3533971604567445,0.4538426764287812,0.5224525100286237,0.4432307823047165
.OSEAX,SAS_q3_noclip,True,0.3560505176993431,0.45453594258259467,0.52266840748362,0.44441828925518595
.OSEAX,SAS_q3_clip4,True,0.3535712162459055,0.4557875932985451,0.5205203335362852,0.4432930476935786
.RUT,HAR,True,0.3575482355301996,0.5317646131141649,0.6154382892803788,0.5015837126415811
.RUT,SAS_q1_noclip,True,0.3603778603056358,0.5287915849774151,0.6141767753992207,0.5011154068940905
.RUT,SAS_q1_clip4,True,0.3661109082387199,0.5439762039023097,0.6339843507809567,0.514690487640662
.RUT,SAS_q2_noclip,True,0.3487214797545465,0.5226077593160023,0.599857660922896,0.49039563333114833
.RUT,SAS_q2_clip4,True,0.35001692066830103,0.5204886067026849,0.6034659264829606,0.4913238179513155
.RUT,SAS_q3_noclip,True,0.3516244249917558,0.519735601636833,0.6040224261688537,0.4917941509324808
.RUT,SAS_q3_clip4,True,0.35197165763339205,0.5221540885593408,0.6049408393126724,0.49302219516846835
.SMSI,HAR,True,0.28077849888330214,0.41362497826493605,0.48208286420645885,0.392162113784899
.SMSI,SAS_q1_noclip,True,0.28070819109320855,0.4181134153560957,0.4726381706423348,0.39048659236387967
.SMSI,SAS_q1_clip4,True,0.2793360260481292,0.40767000638278694,0.47002667500896356,0.38567756914662654
.SMSI,SAS_q2_noclip,True,0.28289268783862276,0.4156237715227305,0.48382133909107644,0.39411259948414323
.SMSI,SAS_q2_clip4,True,0.2805603439384062,0.4120934599901799,0.4782871925787531,0.3903136655024464
.SMSI,SAS_q3_noclip,True,0.2839404320525,0.4193275426371466,0.4866708175594311,0.3966462640830259
.SMSI,SAS_q3_clip4,True,0.2810170950123501,0.40987519213870777,0.4806518804207995,0.3905147225239525
.SPX,HAR,True,0.40514018336488455,0.6417766282727115,0.7675942417261791,0.6048370177879251
.SPX,SAS_q1_noclip,True,0.40177348093163695,0.6411729562856734,0.7579467594651363,0.6002977322274822
.SPX,SAS_q1_clip4,True,0.40193955202245574,0.718315606364765,0.7563623329564854,0.6255391637812354
.SPX,SAS_q2_noclip,True,0.40177974071349976,0.6501759581594011,0.7725494522153274,0.6081683836960762
.SPX,SAS_q2_clip4,True,0.4114232196716124,0.6374001665376302,0.7715700552249343,0.6067978138113923
.SPX,SAS_q3_noclip,True,0.41169144087295145,0.6764598394340743,0.7892842956340985,0.6258118586470415
.SPX,SAS_q3_clip4,True,0.4025174006827442,0.6386238857791436,0.7812430435380001,0.607461443333296
.SSEC,HAR,True,0.2737109005976712,0.40134660037545133,0.4676681785229109,0.38090855983201116
.SSEC,SAS_q1_noclip,True,0.2704282778386614,0.3951358484339648,0.4591588176479135,0.3749076479735132
.SSEC,SAS_q1_clip4,True,0.27080416181747485,0.3949220598060771,0.45432598599890406,0.37335073587415196
.SSEC,SAS_q2_noclip,True,0.27134990731727343,0.40408503781290783,0.4893742806549489,0.3882697419283767
.SSEC,SAS_q2_clip4,True,0.271431346402905,0.39559043044181974,0.45860506628901354,0.37520894771124613
.SSEC,SAS_q3_noclip,True,0.2731977554447624,0.40212431500545526,0.4707181531497968,0.3820134078666715
.SSEC,SAS_q3_clip4,True,0.27135551343692754,0.39587358842383974,0.4594446004316923,0.3755579007641532
.SSMI,HAR,True,0.18574166720982493,0.29582375644054054,0.3747004183253711,0.2854219473252455
.SSMI,SAS_q1_noclip,True,0.18539148389395096,0.2952346634006044,0.371108655807937,0.2839116010341641
.SSMI,SAS_q1_clip4,True,0.2875399385881703,0.29672171462623115,0.3729068395537287,0.3190561642560434
.SSMI,SAS_q2_noclip,True,0.18446412863670616,0.2967547508107362,0.37232950487340977,0.2845161281069507
.SSMI,SAS_q2_clip4,True,0.18353438972367583,0.29655161322963486,0.39724993567022115,0.29244531287451064
.SSMI,SAS_q3_noclip,True,0.18466572070172407,0.29682434481415176,0.3739146819782354,0.2851349158313704
.SSMI,SAS_q3_clip4,True,0.18363790849254355,0.2952649263067514,0.37219970992841195,0.28370084824256897
.STI,HAR,True,0.13322321027061323,0.17619684035199587,0.1918599955164717,0.16709334871302695
.STI,SAS_q1_noclip,True,0.13035262963435243,0.17085267841357296,0.19146144480041982,0.1642222509494484
.STI,SAS_q1_clip4,True,0.13020182940752056,0.16974268151768218,0.20755748986048242,0.1691673335952284
.STI,SAS_q2_noclip,True,0.1309852553239125,0.17404623826885535,0.19943849967013424,0.16815666442096736
.STI,SAS_q2_clip4,True,0.131077237738285,0.17244318263553787,0.21056134726304637,0.17136058921228972
.STI,SAS_q3_noclip,True,0.1311444493166145,0.1737199792490894,0.19938885014038576,0.16808442623536324
.STI,SAS_q3_clip4,True,0.1310907575791545,0.17223373707246611,0.2111963097229907,0.17150693479153709
.STOXX50E,HAR,True,0.4016485416720513,0.5468207741306648,0.6416045905584782,0.5300246354537314
.STOXX50E,SAS_q1_noclip,True,0.4000790796695897,0.5454956111395399,0.6377677681274119,0.5277808196455138
.STOXX50E,SAS_q1_clip4,True,0.39224663843645546,0.5489069431688137,0.7417469341419122,0.5609668385823938
.STOXX50E,SAS_q2_noclip,True,0.3887291484046664,0.541300552458918,0.6313319466255296,0.5204538824963713
.STOXX50E,SAS_q2_clip4,True,0.3914105540690197,0.5746245832778202,0.6386045304727467,0.5348798892731955
.STOXX50E,SAS_q3_noclip,True,0.3950944946420056,0.5547435116561653,0.655939028623465,0.5352590116405452
.STOXX50E,SAS_q3_clip4,True,0.3850369214918651,0.5426358761996112,0.6375566627705304,0.5217431534873356
