key,model,stable,mse_h1,mse_avg
.HSI_s256,HAR,True,0.5144623624156065,0.5144623624156065
.HSI_s256,DLinear,True,0.5162010643798897,0.5162010643798897
.HSI_s256,GARCH,True,0.5329867969440146,0.5329867969440146
.HSI_s256,Noiseless,True,0.2999857231500686,0.2999857231500686
.IBEX_s42,SAS_same_fixedλ,True,0.26605379994496103,0.26605379994496103
.IBEX_s42,SAS_same_cvλ,True,0.26557206040781045,0.26557206040781045
.IBEX_s42,SAS_diff,True,0.2667367270925251,0.2667367270925251
.IBEX_s42,SAS_q1,True,0.2655013179548939,0.2655013179548939
.IBEX_s42,HAR,True,0.2645104227525117,0.2645104227525117
.IBEX_s42,DLinear,True,0.26738048906413525,0.26738048906413525
.IBEX_s42,GARCH,True,0.27233952555982865,0.27233952555982865
.IBEX_s42,Noiseless,True,0.251837904409059,0.251837904409059
.IBEX_s137,SAS_same_fixedλ,True,0.3180116357492132,0.3180116357492132
.IBEX_s137,SAS_same_cvλ,True,0.31742609500944863,0.31742609500944863
.IBEX_s137,SAS_diff,True,0.317344113535138,0.317344113535138
.IBEX_s137,SAS_q1,True,0.3223755878976005,0.3223755878976005
.IBEX_s137,HAR,True,0.3227196467654862,0.3227196467654862
.IBEX_s137,DLinear,True,0.32131816015759085,0.32131816015759085
.IBEX_s137,GARCH,True,0.33177422409607765,0.33177422409607765
.IBEX_s137,Noiseless,True,0.24426822560808636,0.24426822560808636
.IBEX_s256,SAS_same_fixedλ,True,0.35727259472437706,0.35727259472437706
.IBEX_s256,SAS_same_cvλ,True,0.35540857489894345,0.35540857489894345
.IBEX_s256,SAS_diff,True,0.357242173295074,0.357242173295074
.IBEX_s256,SAS_q1,True,0.40591501220245374,0.40591501220245374
.IBEX_s256,HAR,True,0.355108552630965,0.355108552630965
.IBEX_s256,DLinear,True,0.35786213083878443,0.35786213083878443
.IBEX_s256,GARCH,True,0.3620510400491746,0.3620510400491746
.IBEX_s256,Noiseless,True,0.2426983447693338,0.2426983447693338
.IXIC_s42,SAS_same_fixedλ,True,0.3150340665440423,0.3150340665440423
.IXIC_s42,SAS_same_cvλ,True,0.3139029840705642,0.3139029840705642
.IXIC_s42,SAS_diff,True,0.31487754758036096,0.31487754758036096
.IXIC_s42,SAS_q1,True,0.312012194620024,0.312012194620024
.IXIC_s42,HAR,True,0.31238668911434586,0.31238668911434586
.IXIC_s42,DLinear,True,0.31505306859131726,0.31505306859131726
.IXIC_s42,GARCH,True,0.3215137793249346,0.3215137793249346
.IXIC_s42,Noiseless,True,0.21993657711849574,0.21993657711849574
.IXIC_s137,SAS_same_fixedλ,True,0.37987389563344764,0.37987389563344764
.IXIC_s137,SAS_same_cvλ,True,0.3803209874668511,0.3803209874668511
.IXIC_s137,SAS_diff,True,0.3797640616273149,0.3797640616273149
.IXIC_s137,SAS_q1,True,0.37972227362293604,0.37972227362293604
.IXIC_s137,HAR,True,0.3824439003180099,0.3824439003180099
.IXIC_s137,DLinear,True,0.3801062401164133,0.3801062401164133
.IXIC_s137,GARCH,True,0.3888475663025632,0.3888475663025632
.IXIC_s137,Noiseless,True,0.2141770092571195,0.2141770092571195
.IXIC_s256,SAS_same_fixedλ,True,0.3616644843412704,0.3616644843412704
.IXIC_s256,SAS_same_cvλ,True,0.3612523716086753,0.3612523716086753
.IXIC_s256,SAS_diff,True,0.36369164521388675,0.36369164521388675
.IXIC_s256,SAS_q1,True,0.36190645169929675,0.36190645169929675
.IXIC_s256,HAR,True,0.3610681583119251,0.3610681583119251
.IXIC_s256,DLinear,True,0.3640048580069619,0.3640048580069619
.IXIC_s256,GARCH,True,0.3708688068180357,0.3708688068180357
.IXIC_s256,Noiseless,True,0.21231714067081764,0.21231714067081764
.KS11_s137,SAS_same_fixedλ,True,0.2992050330544371,0.2992050330544371
.KS11_s137,SAS_same_cvλ,True,0.2993836144828223,0.2993836144828223
.KS11_s137,SAS_diff,True,0.2986167422056973,0.2986167422056973
.KS11_s137,SAS_q1,True,0.30425525163694656,0.30425525163694656
.KS11_s137,HAR,True,0.3062944460174586,0.3062944460174586
.KS11_s137,DLinear,True,0.30288609488178925,0.30288609488178925
.KS11_s137,GARCH,True,0.3170469779461969,0.3170469779461969
.KS11_s137,Noiseless,True,0.18300391888615047,0.18300391888615047
.KS11_s256,SAS_same_fixedλ,True,0.30313754913236357,0.30313754913236357
.KS11_s256,SAS_same_cvλ,True,0.3025357586511366,0.3025357586511366
.KS11_s256,SAS_diff,True,0.30512432941930007,0.30512432941930007
.KS11_s256,SAS_q1,True,0.3047686560271852,0.3047686560271852
.KS11_s256,HAR,True,0.30593604949578834,0.30593604949578834
.KS11_s256,DLinear,True,0.30711615005724263,0.30711615005724263
.KS11_s256,GARCH,True,0.3135878135014236,0.3135878135014236
.KS11_s256,Noiseless,True,0.18117037254672266,0.18117037254672266
.KSE_s42,SAS_same_fixedλ,True,0.41517791744238286,0.41517791744238286
.KSE_s42,SAS_same_cvλ,True,0.41497583170378755,0.41497583170378755
.KSE_s42,SAS_diff,True,0.4151510564663116,0.4151510564663116
.KSE_s42,SAS_q1,True,0.4163509000481899,0.4163509000481899
.KSE_s42,HAR,True,0.41597852729656914,0.41597852729656914
.KSE_s42,DLinear,True,0.4179104739209696,0.4179104739209696
.KSE_s42,GARCH,True,0.4209752993138358,0.4209752993138358
.KSE_s42,Noiseless,True,0.39654038579831863,0.39654038579831863
.KSE_s137,SAS_same_fixedλ,True,0.44590244324071426,0.44590244324071426
.KSE_s137,SAS_same_cvλ,True,0.44603599877327,0.44603599877327
.KSE_s137,SAS_diff,True,0.445556920796802,0.445556920796802
.KSE_s137,SAS_q1,True,0.4459111402784606,0.4459111402784606
.KSE_s137,HAR,True,0.4472086860669934,0.4472086860669934
.KSE_s137,DLinear,True,0.4461833246691811,0.4461833246691811
.KSE_s137,GARCH,True,0.44948890536734154,0.44948890536734154
.KSE_s137,Noiseless,True,0.38515025272923364,0.38515025272923364
.KSE_s256,SAS_same_fixedλ,True,0.48194741769007765,0.48194741769007765
.KSE_s256,SAS_same_cvλ,True,0.48223802530747517,0.48223802530747517
.KSE_s256,SAS_diff,True,0.4847177523914074,0.4847177523914074
.KSE_s256,SAS_q1,True,0.4828156788000231,0.4828156788000231
.KSE_s256,HAR,True,0.48224232210745427,0.48224232210745427
