key,model,stable,mse_h1,mse_avg
.GDAXI_s256,SAS_same_fixedλ,True,0.27823262893085277,0.27823262893085277
.GDAXI_s256,SAS_same_cvλ,True,0.2783381654628663,0.2783381654628663
.GDAXI_s256,SAS_diff,True,0.2789855442395573,0.2789855442395573
.GDAXI_s256,SAS_q1,True,0.28285852587006544,0.28285852587006544
.GDAXI_s256,HAR,True,0.2827662229028868,0.2827662229028868
.GDAXI_s256,DLinear,True,0.28263274461984206,0.28263274461984206
.GDAXI_s256,GARCH,True,0.2869310805820591,0.2869310805820591
.GSPTSE_s42,Noiseless,True,0.49907786698133244,0.49907786698133244
.GSPTSE_s42,SAS_same_fixedλ,True,0.500048124364268,0.500048124364268
.GSPTSE_s42,SAS_same_cvλ,True,0.5004298973322696,0.5004298973322696
.GSPTSE_s42,SAS_diff,True,0.511809468433599,0.511809468433599
.GSPTSE_s42,SAS_q1,True,0.4989980696381466,0.4989980696381466
.GSPTSE_s42,HAR,True,0.5015364601804304,0.5015364601804304
.GSPTSE_s42,DLinear,True,0.499928695787288,0.499928695787288
.GSPTSE_s42,GARCH,True,0.5119131267590074,0.5119131267590074
.GSPTSE_s137,Noiseless,True,0.27719318371293783,0.27719318371293783
.GSPTSE_s137,SAS_same_fixedλ,True,0.27625181398521786,0.27625181398521786
.GSPTSE_s137,SAS_same_cvλ,True,0.2762805390062107,0.2762805390062107
.GSPTSE_s137,SAS_diff,True,0.276022402532484,0.276022402532484
.GSPTSE_s137,SAS_q1,True,0.2792128429972697,0.2792128429972697
.GSPTSE_s137,HAR,True,0.28452809675319385,0.28452809675319385
.GSPTSE_s137,DLinear,True,0.28552759591914834,0.28552759591914834
.GSPTSE_s137,GARCH,True,0.2892996036569812,0.2892996036569812
.GSPTSE_s256,Noiseless,True,0.39394460603877995,0.39394460603877995
.GSPTSE_s256,SAS_same_fixedλ,True,0.3948624103558774,0.3948624103558774
.GSPTSE_s256,SAS_same_cvλ,True,0.3954191577823482,0.3954191577823482
.GSPTSE_s256,SAS_diff,True,0.39625941108915896,0.39625941108915896
.GSPTSE_s256,SAS_q1,True,0.4007468503399253,0.4007468503399253
.GSPTSE_s256,HAR,True,0.4025983658700129,0.4025983658700129
.GSPTSE_s256,DLinear,True,0.40354474897675474,0.40354474897675474
.GSPTSE_s256,GARCH,True,0.4140096897058901,0.4140096897058901
.HSI_s42,Noiseless,True,0.3789854107107759,0.3789854107107759
.HSI_s42,SAS_same_fixedλ,True,0.38226824256171,0.38226824256171
.HSI_s42,SAS_same_cvλ,True,0.38180212940151503,0.38180212940151503
.HSI_s42,SAS_diff,True,0.37977206863347984,0.37977206863347984
.HSI_s42,SAS_q1,True,0.3799912115857841,0.3799912115857841
.HSI_s42,HAR,True,0.3804703670415773,0.3804703670415773
.HSI_s42,DLinear,True,0.3805176553617996,0.3805176553617996
.HSI_s42,GARCH,True,0.4003408685932698,0.4003408685932698
.HSI_s137,Noiseless,True,0.3678834240982774,0.3678834240982774
.HSI_s137,SAS_same_fixedλ,True,0.3681869273748416,0.3681869273748416
.HSI_s137,SAS_same_cvλ,True,0.3679694275385393,0.3679694275385393
.HSI_s137,SAS_diff,True,0.36756651167689564,0.36756651167689564
.HSI_s137,SAS_q1,True,0.37184482910535094,0.37184482910535094
.HSI_s137,HAR,True,0.3777881944879705,0.3777881944879705
.HSI_s137,DLinear,True,0.3791663690804694,0.3791663690804694
.HSI_s137,GARCH,True,0.38571893641206895,0.38571893641206895
.HSI_s256,Noiseless,True,0.3704126772386769,0.3704126772386769
.HSI_s256,SAS_same_fixedλ,True,0.37122676151217465,0.37122676151217465
.HSI_s256,SAS_same_cvλ,True,0.3713876419375582,0.3713876419375582
.HSI_s256,SAS_diff,True,0.37308557797863423,0.37308557797863423
.HSI_s256,SAS_q1,True,0.37863161563761194,0.37863161563761194
.HSI_s256,HAR,True,0.3794402998207659,0.3794402998207659
.HSI_s256,DLinear,True,0.3805300938557367,0.3805300938557367
.HSI_s256,GARCH,True,0.3886859230968005,0.3886859230968005
.IBEX_s42,Noiseless,True,0.37448562268259533,0.37448562268259533
.IBEX_s42,SAS_same_fixedλ,True,0.3727986138796138,0.3727986138796138
.IBEX_s42,SAS_same_cvλ,True,0.3741065105469709,0.3741065105469709
.IBEX_s42,SAS_diff,True,0.3741631801620008,0.3741631801620008
.IBEX_s42,SAS_q1,True,0.3767796706763061,0.3767796706763061
.IBEX_s42,HAR,True,0.37571989503174075,0.37571989503174075
.IBEX_s42,DLinear,True,0.3748094090933637,0.3748094090933637
.IBEX_s42,GARCH,True,0.3837610197824109,0.3837610197824109
.IBEX_s137,Noiseless,True,0.49594726738403605,0.49594726738403605
.IBEX_s137,SAS_same_fixedλ,True,0.5039290326799492,0.5039290326799492
.IBEX_s137,SAS_same_cvλ,True,0.49902836045316457,0.49902836045316457
.IBEX_s137,SAS_diff,True,0.4986772943518622,0.4986772943518622
.IBEX_s137,SAS_q1,True,0.5019554590287222,0.5019554590287222
.IBEX_s137,HAR,True,0.5042072014715631,0.5042072014715631
.IBEX_s137,DLinear,True,0.512600836448228,0.512600836448228
.IBEX_s137,GARCH,True,0.5110350294140468,0.5110350294140468
.IBEX_s256,Noiseless,True,0.4882487849016901,0.4882487849016901
.IBEX_s256,SAS_same_fixedλ,True,0.4881452340610589,0.4881452340610589
.IBEX_s256,SAS_same_cvλ,True,0.49030648961280704,0.49030648961280704
.IBEX_s256,SAS_diff,True,0.49047498400166023,0.49047498400166023
.IBEX_s256,SAS_q1,True,0.4934689302171504,0.4934689302171504
.IBEX_s256,HAR,True,0.4947367274447168,0.4947367274447168
.IBEX_s256,DLinear,True,0.49598210912018514,0.49598210912018514
.IBEX_s256,GARCH,True,0.5037505463440809,0.5037505463440809
.IXIC_s42,Noiseless,True,0.3090939267537211,0.3090939267537211
.IXIC_s42,SAS_same_fixedλ,True,0.3104609658020457,0.3104609658020457
.IXIC_s42,SAS_same_cvλ,True,0.31047670536396754,0.31047670536396754
.IXIC_s42,SAS_diff,True,0.3092793671639647,0.3092793671639647
.IXIC_s42,SAS_q1,True,0.31162979087504983,0.31162979087504983
.IXIC_s42,HAR,True,0.3113417697544035,0.3113417697544035
.IXIC_s42,DLinear,True,0.31104394196942126,0.31104394196942126
.IXIC_s42,GARCH,True,0.32402829376220593,0.32402829376220593
.IXIC_s137,Noiseless,True,0.30877013320866664,0.30877013320866664
.IXIC_s137,SAS_same_fixedλ,True,0.31085549262595497,0.31085549262595497
