symbol,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.OSEAX,DLinear,True,0.5274168756667453,0.6804647716717052,0.8203782507846197,0.67608663270769
.OSEAX,GARCH,True,0.5322683700075426,0.7106272282373398,0.8954980555388474,0.7127978845945767
.OSEAX,SAS_same,True,0.5103434874444656,0.676698141629124,0.8473262979615763,0.6781226423450551
.OSEAX,SAS_diff,True,0.5097206054624887,0.6668892316370664,0.8326273816531046,0.6697457395842199
.RUT,HAR,True,0.4460171046353364,0.6579903187075807,0.8204534739058134,0.6414869657495769
.RUT,NLinear,True,0.4458058002248976,0.6583663724537373,0.8336121572803165,0.6459281099863171
.RUT,DLinear,True,0.4433859624470594,0.6567115043892202,0.8311020343083971,0.6437331670482256
.RUT,GARCH,True,0.44585939351955556,0.6800334434057682,0.8954534134735836,0.6737820834663024
.RUT,SAS_same,True,0.4257203632550496,0.626137671564518,0.827649587729576,0.6265025408497146
.RUT,SAS_diff,True,0.4251167949718654,0.6210169469481845,0.8151186220432565,0.6204174546544355
.SMSI,HAR,True,0.586015493730851,0.7782819174774015,0.9133113273496621,0.7592029128526382
.SMSI,NLinear,True,0.6022684569014336,0.8227309623468909,0.9989824255505244,0.807993948266283
.SMSI,DLinear,True,0.5863277979479649,0.7801296203119532,0.9217914539669118,0.7627496240756099
.SMSI,GARCH,True,0.5859538415018467,0.787322706644622,0.9452335756209104,0.7728367079224597
.SMSI,SAS_same,True,0.5850734026020752,0.7710744719452801,0.9099177533358073,0.7553552092943875
.SMSI,SAS_diff,True,0.5846064509815696,0.7690694098716234,0.9050939348177514,0.752923265223648
.SPX,HAR,True,0.44247391774527295,0.6362059860811654,0.7749964629280903,0.6178921222515096
.SPX,NLinear,True,0.44388929142765987,0.6429454397476374,0.7942529875191114,0.6270292395648029
.SPX,DLinear,True,0.4404794603171293,0.6368613342455571,0.783667923518347,0.6203362393603445
.SPX,GARCH,True,0.44344594683847766,0.662527781312327,0.8500041060043985,0.6519926113850677
.SPX,SAS_same,True,0.4356982266635263,0.6210375908487645,0.7787621845182825,0.6118326673435245
.SPX,SAS_diff,True,0.4344083493281106,0.6158402871016294,0.769151216484268,0.6064666176380027
.SSEC,HAR,True,0.5055840834758376,0.6638957183940062,0.7794646499429508,0.649648150604265
.SSEC,NLinear,True,0.5128591232720138,0.6771401157004172,0.8117712969391419,0.6672568453038576
.SSEC,DLinear,True,0.5054429834336055,0.6642975307610406,0.7872351582964917,0.6523252241637126
.SSEC,GARCH,True,0.5120365097121836,0.6970137180608575,0.8619363856146846,0.690328871129242
.SSEC,SAS_same,True,0.5018812822553931,0.6590873282005887,0.7837346220473989,0.6482344108344602
.SSEC,SAS_diff,True,0.5019224017645149,0.6567111321471897,0.7787365301161752,0.6457900213426266
.SSMI,HAR,True,0.430148150816215,0.6108530417824086,0.763149426324183,0.6013835396409356
.SSMI,NLinear,True,0.433673861232859,0.6218433300523585,0.7940580543235544,0.6165250818695905
.SSMI,DLinear,True,0.42855332574281957,0.6109450605868798,0.7701623335309504,0.6032202399535499
.SSMI,GARCH,True,0.4296051379606519,0.6249894859227445,0.8108684336679979,0.6218210191837981
.SSMI,SAS_same,True,0.42188423315177004,0.6051293722335638,0.7761227899066215,0.6010454650973185
.SSMI,SAS_diff,True,0.421557879113664,0.6024160146660638,0.7688305633525983,0.5976014857107753
.STI,HAR,True,0.6801909780447282,0.7925225689084002,0.8706923364761046,0.7811352944764108
.STI,NLinear,True,0.690183706261304,0.8115129606618984,0.9151204109345457,0.8056056926192493
.STI,DLinear,True,0.6787598265212237,0.7926140498578814,0.8811719468985506,0.784181941092552
.STI,GARCH,True,0.6924188124154371,0.8396796050251636,0.9785482534581078,0.8368822236329029
.STI,SAS_same,True,0.6784959651150343,0.7868754222735235,0.8689476415119778,0.7781063429668452
.STI,SAS_diff,True,0.6782626320727203,0.785636930982244,0.8657229383198866,0.7765408337916169
.STOXX50E,HAR,True,0.3927002820589683,0.5906153009593855,0.7550181478740927,0.5794445769641489
.STOXX50E,NLinear,True,0.39905262457415824,0.6114784376882103,0.7988097280451154,0.6031135967691613
.STOXX50E,DLinear,True,0.3912083353289552,0.5894498105970881,0.7560373298284521,0.5788984919181651
.STOXX50E,GARCH,True,0.389180530504307,0.5926574836993805,0.7789893164993826,0.5869424435676901
.STOXX50E,SAS_same,True,0.37715087440189426,0.5714129328268697,0.7403837502602926,0.5629825191630188
.STOXX50E,SAS_diff,True,0.376384251027825,0.5708722244270635,0.7406183102715603,0.562624928575483
